GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Gene.name
ENSG00000166111,12,109301517,109459045,172,38,325451,-0.80958,0.79091,SVOP
ENSG00000272459,5,176981825,176982365,5,3,292718,-0.80959,0.79091,RP11-1277A3.3
ENSG00000163686,3,58223233,58280461,270,42,330256,-0.80973,0.79095,ABHD6
ENSG00000267443,19,397589,399173,94,27,270923,-0.80981,0.79098,AC010641.1
ENSG00000260949,8,37920399,37921309,20,8,312555,-0.80994,0.79101,KB-1836B5.1
ENSG00000277117,21,45642880,45660887,12,5,275553,-0.80992,0.79101,NA
ENSG00000253448,22,23192550,23192799,9,3,286429,-0.80997,0.79102,IGLV3-6
ENSG00000263770,20,45943269,45943336,20,5,335180,-0.81012,0.79106,AL031666.1
ENSG00000258102,12,116997186,117014253,125,27,325273,-0.81023,0.7911,RP11-809C9.2
ENSG00000169567,5,130494720,130501178,156,18,305002,-0.81056,0.79119,HINT1
ENSG00000269386,19,8439257,8455569,23,6,333134,-0.81061,0.7912,RAB11B-AS1
ENSG00000126773,14,60558629,60635851,169,23,339847,-0.81079,0.79126,PCNXL4
ENSG00000242958,8,28667620,28667935,3,2,357018,-0.81081,0.79126,RP11-662B19.1
ENSG00000025772,20,43570771,43589127,7,3,341244,-0.81087,0.79128,TOMM34
ENSG00000224945,9,91703519,91724849,13,5,355174,-0.81091,0.79129,RP11-82L18.2
ENSG00000222041,2,87754887,87906324,448,79,315657,-0.81093,0.7913,LINC00152
ENSG00000232678,1,152050428,152050687,2,1,321551,-0.81098,0.79131,SPTLC1P4
ENSG00000240068,3,153741624,153742087,21,4,271614,-0.81097,0.79131,RPL21P42
ENSG00000249941,5,4866634,4874872,69,23,299286,-0.81103,0.79133,CTD-2046I8.1
ENSG00000223695,22,36784671,36792562,14,4,351463,-0.81106,0.79134,RP4-633O19__A.1
ENSG00000269942,13,103331776,103332308,3,1,356744,-0.81116,0.79136,RP11-29B2.5
ENSG00000176198,14,20710898,20711979,72,14,307897,-0.81118,0.79137,OR11H4
ENSG00000224728,3,15919554,15921078,10,3,356797,-0.81125,0.79139,AC090945.1
ENSG00000207395,15,69698780,69698891,2,1,355073,-0.81131,0.79141,Y_RNA
ENSG00000233026,3,12206799,12207142,9,4,289021,-0.81131,0.79141,AC026166.2
ENSG00000264115,16,15248707,15248859,5,1,124112,-0.81134,0.79141,hsa-mir-3180-4
ENSG00000254856,11,68256077,68256308,12,4,319520,-0.8116,0.79149,NDUFA3P2
ENSG00000263189,17,52030297,52032685,12,6,344495,-0.81172,0.79152,RP11-618P13.1
ENSG00000184277,15,102173180,102192594,25,7,310721,-0.81187,0.79157,TM2D3
ENSG00000215906,1,23279536,23291831,207,30,329716,-0.81189,0.79157,LACTBL1
ENSG00000099995,22,30727977,30752936,34,13,345303,-0.81194,0.79159,SF3A1
ENSG00000260416,20,61758847,61760811,87,27,292198,-0.81194,0.79159,RP5-963E22.5
ENSG00000264058,17,38785049,38821393,4,2,335770,-0.81202,0.79161,KRT222
ENSG00000248915,4,107757655,107758758,24,9,306394,-0.8122,0.79166,ACTR6P1
ENSG00000137203,6,10396910,10419871,199,38,340371,-0.81227,0.79168,TFAP2A
ENSG00000145757,5,94994134,95018700,112,34,339242,-0.81225,0.79168,SPATA9
ENSG00000215612,4,8847802,8873543,225,52,303952,-0.8123,0.79169,HMX1
ENSG00000125967,20,32244893,32262269,33,9,294420,-0.81243,0.79173,NECAB3
ENSG00000243466,2,89246819,89247475,6,2,286429,-0.81247,0.79174,IGKV1-5
ENSG00000247381,13,28407581,28495541,8,3,303789,-0.81264,0.79179,PDX1-AS1
ENSG00000124749,6,55921388,56258892,339,53,316410,-0.81269,0.7918,COL21A1
ENSG00000231964,10,45940018,45948569,6,2,344465,-0.81286,0.79185,RP11-67C2.2
ENSG00000184163,1,1177833,1182102,12,3,261562,-0.81291,0.79187,FAM132A
ENSG00000237024,2,61079395,61079878,9,3,324305,-0.81296,0.79188,AC010733.7
ENSG00000200252,15,59701104,59701214,8,3,354343,-0.81299,0.79189,Y_RNA
ENSG00000260620,16,51088639,51090310,12,6,304301,-0.81303,0.7919,RP11-883G14.4
ENSG00000255004,11,35303360,35307556,11,3,356797,-0.81307,0.79191,RP1-68D18.3
ENSG00000151474,10,13685706,14504141,1162,182,323299,-0.81312,0.79193,FRMD4A
ENSG00000179073,6,132929364,132930441,56,16,338548,-0.81315,0.79193,TAAR3
ENSG00000225493,2,239419331,239463695,20,8,350372,-0.81312,0.79193,LINC01107
ENSG00000227963,1,110828997,110881793,69,21,281238,-0.81317,0.79194,RP5-1074L1.1
ENSG00000251107,5,75576781,75577092,12,2,327146,-0.81322,0.79195,RP11-466P24.4
ENSG00000186615,14,55965996,56046828,74,14,347796,-0.81324,0.79196,KTN1-AS1
ENSG00000280198,17,17929386,17930085,4,2,336762,-0.81324,0.79196,NA
ENSG00000261117,2,12855541,12856353,1,1,354448,-0.81338,0.792,RP11-333O1.1
ENSG00000226068,6,48116939,48117741,4,2,265264,-0.81342,0.79201,HNRNPA3P4
ENSG00000099785,19,8478154,8503901,60,21,325832,-0.81349,0.79203,2-Mar
ENSG00000133863,8,30689060,30746222,51,13,339907,-0.8135,0.79204,TEX15
ENSG00000251012,3,118866222,118906654,13,4,356818,-0.81357,0.79205,RP11-484M3.5
ENSG00000213246,17,56422539,56430454,15,5,294854,-0.81369,0.79209,SUPT4H1
ENSG00000131127,4,331609,378653,336,45,316546,-0.81394,0.79216,ZNF141
ENSG00000226646,10,35986228,35986965,4,2,280428,-0.81401,0.79218,RPL7P37
ENSG00000170549,5,3596168,3601517,277,49,329943,-0.81426,0.79225,IRX1
ENSG00000213180,17,65220844,65221157,5,3,240168,-0.81429,0.79226,RPL36AP48
ENSG00000185483,1,64239693,64647181,292,47,333252,-0.81431,0.79227,ROR1
ENSG00000253883,14,106653371,106653661,7,3,286429,-0.81439,0.79229,IGHV3-19
ENSG00000205767,14,64034676,64035026,13,4,346158,-0.81442,0.7923,CTD-2302E22.1
ENSG00000242586,3,80491231,80491455,22,10,349139,-0.81444,0.7923,RP11-481N16.1
ENSG00000113525,5,131877136,131879214,2,1,353063,-0.81447,0.79231,IL5
ENSG00000278130,9,141071878,141074226,9,2,199307,-0.81452,0.79233,NA
ENSG00000008018,6,170844205,170862429,98,17,338464,-0.81466,0.79237,PSMB1
ENSG00000164932,8,104383743,104395225,70,26,340280,-0.81468,0.79237,CTHRC1
ENSG00000233760,7,26591441,26596819,115,20,336658,-0.81483,0.79241,AC004947.2
ENSG00000223944,1,37728340,37790701,58,8,309292,-0.8149,0.79244,RP5-1180C18.1
ENSG00000051825,12,123638762,123717670,240,40,331128,-0.81502,0.79247,MPHOSPH9
ENSG00000255871,12,16846734,16848911,9,3,355986,-0.81504,0.79248,RP11-69C13.1
ENSG00000230911,11,111900582,111901091,2,1,352097,-0.81517,0.79251,PPIHP1
ENSG00000188916,10,128933690,128994422,57,19,301933,-0.81521,0.79252,FAM196A
ENSG00000106541,7,16831435,16844704,39,7,335046,-0.81527,0.79254,AGR2
ENSG00000168765,1,110198703,110217458,133,42,316642,-0.81526,0.79254,GSTM4
ENSG00000227616,5,131483184,131485252,31,6,302998,-0.81529,0.79255,AC063976.1
ENSG00000253838,8,39771748,39773240,2,1,356943,-0.81529,0.79255,RP11-44K6.2
ENSG00000254084,8,102424101,102464680,27,8,355042,-0.81542,0.79259,KB-1930G5.4
ENSG00000258359,12,112107656,112108166,4,2,320309,-0.81543,0.79259,PCNPP1
ENSG00000058272,12,80167343,80329240,51,17,310332,-0.81551,0.79261,PPP1R12A
ENSG00000187900,3,97957196,97958125,17,3,356468,-0.81571,0.79267,OR5H7P
ENSG00000279266,11,20153276,20157011,46,12,315118,-0.81583,0.7927,NA
ENSG00000255487,8,38133406,38134198,2,1,357053,-0.81586,0.79271,RP11-513D5.5
ENSG00000211598,2,89184913,89185669,8,2,286429,-0.816,0.79275,IGKV4-1
ENSG00000226239,20,30615556,30619378,9,2,348318,-0.81605,0.79276,RP1-310O13.7
ENSG00000261537,16,79028242,79038627,47,18,296315,-0.81609,0.79278,RP11-319G9.5
ENSG00000217512,6,79777409,79777855,3,2,353219,-0.81624,0.79282,RP11-477E3.2
ENSG00000257924,12,47747537,47763718,19,4,265997,-0.81626,0.79282,RP11-493L12.5
ENSG00000269635,19,15331826,15333108,7,3,319915,-0.81628,0.79283,AC004257.1
ENSG00000221524,2,66268384,66268524,36,5,338107,-0.8163,0.79284,AC074391.2
ENSG00000252415,12,74072968,74073076,16,5,330326,-0.81633,0.79285,RNU6-1012P
ENSG00000207739,5,168195151,168195260,8,3,348885,-0.81648,0.79289,MIR218-2
ENSG00000237061,8,73996022,73998114,9,3,356693,-0.81649,0.79289,RP11-956J14.1
ENSG00000259396,15,41635278,41636423,8,4,303240,-0.81667,0.79294,RP11-16O9.2
ENSG00000283503,18,37421773,37476262,56,18,326150,-0.8167,0.79295,NA
ENSG00000240463,14,35037895,35038335,9,3,355357,-0.8169,0.79301,RPS19P3
ENSG00000238500,13,67204847,67204908,2,1,351646,-0.81693,0.79302,RNU7-87P
ENSG00000226890,16,1675629,1676161,6,2,355717,-0.81702,0.79304,LA16c-395F10.1
ENSG00000253217,8,101349823,101362935,114,22,308225,-0.81704,0.79305,KB-1991G8.1
ENSG00000201770,20,30168892,30168995,18,4,303471,-0.81711,0.79307,RNU6-384P
ENSG00000215372,8,7213039,7243080,128,41,303899,-0.81712,0.79307,ZNF705G
ENSG00000274922,13,113341083,113344129,8,3,346105,-0.81711,0.79307,NA
ENSG00000085733,11,70244510,70282690,89,14,309229,-0.81724,0.7931,CTTN
ENSG00000116750,1,192981380,193028626,76,12,329044,-0.81731,0.79312,UCHL5
ENSG00000256560,12,109791888,109797293,8,3,337853,-0.81729,0.79312,RP11-256L11.1
ENSG00000020256,20,50668202,50808525,232,39,325318,-0.8174,0.79315,ZFP64
ENSG00000234542,10,125333743,125343283,206,27,320834,-0.81742,0.79316,RP11-282I1.2
ENSG00000136930,9,127115745,127177718,5,2,343484,-0.81748,0.79317,PSMB7
ENSG00000265907,18,2948236,2960754,12,5,348486,-0.81759,0.7932,RP11-737O24.2
ENSG00000238041,11,56457941,56458199,4,2,339189,-0.81769,0.79323,RP11-59K5.1
ENSG00000254683,8,7001154,7001363,167,38,315976,-0.81772,0.79324,AF228730.12
ENSG00000166454,16,81069452,81080963,46,7,340123,-0.81777,0.79326,ATMIN
ENSG00000136937,9,100395908,100436030,3,2,153669,-0.81783,0.79327,NCBP1
ENSG00000239697,17,7452208,7461207,15,4,351081,-0.81789,0.79329,TNFSF12
ENSG00000160181,21,43766466,43771237,23,10,311037,-0.81794,0.7933,TFF2
ENSG00000221971,7,46039220,46040377,7,2,356928,-0.81794,0.7933,TTC4P1
ENSG00000259995,16,76770239,76962066,21,7,323846,-0.81796,0.79331,CTD-2336H13.2
ENSG00000260805,1,212731175,212733073,10,4,349169,-0.81804,0.79333,RP11-61J19.4
ENSG00000113013,5,137890571,137911133,219,37,321157,-0.81807,0.79334,HSPA9
ENSG00000257252,12,93710911,93771512,136,39,329854,-0.81836,0.79342,RP11-486A14.2
ENSG00000110651,11,2398524,2418649,334,86,298079,-0.81847,0.79345,CD81
ENSG00000125484,9,135545422,135570342,35,7,322948,-0.81846,0.79345,GTF3C4
ENSG00000233635,17,61271291,61416414,8,4,338165,-0.81845,0.79345,AC037445.1
ENSG00000255463,11,9652555,9652906,21,7,307184,-0.81852,0.79347,RP11-16F15.4
ENSG00000207166,19,17973397,17973529,7,3,237218,-0.81855,0.79348,SNORA68
ENSG00000265316,18,5463626,5480974,16,4,353531,-0.8187,0.79352,RP11-286N3.1
ENSG00000275210,19,54820182,54848439,26,12,274010,-0.81872,0.79353,NA
ENSG00000229272,10,120763048,120763396,11,2,353691,-0.81881,0.79355,RP11-498J9.2
ENSG00000252292,10,87409769,87410017,14,3,334601,-0.8189,0.79358,RN7SKP238
ENSG00000202479,2,25192257,25192346,8,3,319199,-0.81893,0.79359,SNORD14
ENSG00000252768,3,52585862,52585959,6,2,308764,-0.81896,0.79359,RNU6-856P
ENSG00000249588,5,67819705,67825834,51,4,337471,-0.81898,0.7936,CTC-537E7.1
ENSG00000187792,22,24080865,24093279,28,8,337183,-0.819,0.79361,ZNF70
ENSG00000118514,6,135238528,135271260,9,4,281783,-0.81911,0.79364,ALDH8A1
ENSG00000134121,3,238279,451100,444,56,325708,-0.81912,0.79364,CHL1
ENSG00000122390,16,3493611,3536963,150,44,310024,-0.8192,0.79366,NAA60
ENSG00000250365,14,31889492,31922089,82,18,253587,-0.81922,0.79367,CTD-2213F21.2
ENSG00000243974,3,99944218,99944917,6,2,356636,-0.81928,0.79369,VTI1BP1
ENSG00000267354,18,43087167,43130148,60,10,280782,-0.81939,0.79372,RP11-749H17.2
ENSG00000211797,14,22465778,22466407,6,1,353487,-0.81943,0.79373,TRAV17
ENSG00000102934,16,57282951,57318599,183,59,318319,-0.81952,0.79375,PLLP
ENSG00000229133,1,68708157,68708738,12,2,356108,-0.81951,0.79375,RPS7P4
ENSG00000228365,6,2917128,2917967,40,6,329919,-0.81954,0.79376,RP1-90J20.2
ENSG00000251843,19,54222318,54222419,11,3,306630,-0.81964,0.79379,RNU6-803P
ENSG00000135480,12,52626898,52642705,94,30,321497,-0.81967,0.7938,KRT7
ENSG00000118263,2,207938861,208031970,386,53,334342,-0.81971,0.79381,KLF7
ENSG00000273068,22,35518654,35523412,31,2,347279,-0.81971,0.79381,CTA-714B7.7
ENSG00000115325,2,74776153,74784681,6,2,353441,-0.81979,0.79383,DOK1
ENSG00000207210,5,172479455,172479558,9,4,276030,-0.81977,0.79383,Y_RNA
ENSG00000243847,2,24219667,24219955,8,3,356005,-0.81989,0.79386,RN7SL610P
ENSG00000239393,5,176773074,176773427,4,2,335035,-0.81993,0.79387,CTD-2301A4.1
ENSG00000231271,22,24292105,24296229,14,4,229447,-0.82001,0.79389,AP000350.8
ENSG00000254199,5,159125596,159188068,17,7,305379,-0.81999,0.79389,AC008691.1
ENSG00000186529,19,15751707,15773635,128,27,331350,-0.82008,0.79391,CYP4F3
ENSG00000220725,6,55545440,55545819,79,13,343106,-0.82011,0.79392,RP11-228O6.2
ENSG00000202047,10,98379133,98379240,7,2,355426,-0.82013,0.79393,RNA5SP324
ENSG00000233963,13,26668862,26728313,204,49,337622,-0.82012,0.79393,ATP8A2P3
ENSG00000243695,9,39173791,39174510,2,1,2630,-0.8204,0.794,RP11-290L7.3
ENSG00000253673,5,157602404,157627024,249,44,338019,-0.82045,0.79402,CTC-436K13.1
ENSG00000237082,13,101276129,101276683,7,2,305324,-0.82069,0.79409,COX5BP6
ENSG00000207008,11,2985001,2985123,15,5,350856,-0.82077,0.79411,SNORA54
ENSG00000163714,3,142720381,142779388,332,46,338402,-0.82081,0.79412,U2SURP
ENSG00000175826,17,7146910,7155810,8,2,346881,-0.82084,0.79413,CTDNEP1
ENSG00000115593,2,88367299,88412906,38,14,325173,-0.82087,0.79414,SMYD1
ENSG00000151665,2,46808076,46844258,44,11,295960,-0.82092,0.79415,PIGF
ENSG00000206552,3,42975744,42978277,7,3,306458,-0.82091,0.79415,KRBOX1-AS1
ENSG00000278784,14,24670818,24672017,12,3,306290,-0.82091,0.79415,NA
ENSG00000248019,4,89630940,89651254,49,14,339667,-0.82099,0.79417,FAM13A-AS1
ENSG00000111335,12,113416200,113449528,83,22,337343,-0.82103,0.79418,OAS2
ENSG00000258814,14,85853619,85855109,7,4,334922,-0.82111,0.79421,CTD-2128A3.3
ENSG00000138385,2,170655322,170668574,9,4,348737,-0.82117,0.79423,SSB
ENSG00000151577,3,113847499,113918254,202,59,323961,-0.82131,0.79427,DRD3
ENSG00000231022,1,188663451,188664242,9,3,353077,-0.82131,0.79427,RPS3AP9
ENSG00000265644,18,76240549,76244867,51,12,276076,-0.82134,0.79427,RP11-451L19.1
ENSG00000219150,6,111027565,111028085,40,9,352789,-0.82138,0.79429,RP11-569A2.2
ENSG00000264390,6,141004951,141005020,14,4,286559,-0.82144,0.7943,MIR4465
ENSG00000222997,10,132303370,132303465,13,2,351411,-0.82155,0.79433,Y_RNA
ENSG00000240286,2,210043528,210046742,12,5,326810,-0.82153,0.79433,MEAF6P1
ENSG00000253731,5,140753481,140892546,28,8,342508,-0.82161,0.79435,PCDHGA6
ENSG00000244245,5,107929310,107929668,28,4,333692,-0.82173,0.79439,RP11-120B7.1
ENSG00000256422,11,104316596,104480049,203,38,327465,-0.82187,0.79442,RP11-886D15.1
ENSG00000145569,5,14581884,14612829,298,34,333336,-0.82189,0.79443,FAM105A
ENSG00000113732,5,172410760,172462448,92,21,290098,-0.82204,0.79447,ATP6V0E1
ENSG00000246792,8,91658669,91668826,53,9,340051,-0.82213,0.7945,RP11-68L18.1
ENSG00000089486,16,4560676,4588829,108,33,318075,-0.8222,0.79452,CDIP1
ENSG00000079931,6,132617194,132722684,88,27,325854,-0.82236,0.79456,MOXD1
ENSG00000117153,1,202860228,202896390,17,5,334267,-0.82242,0.79458,KLHL12
ENSG00000104313,8,72109668,72274467,22,12,328539,-0.82255,0.79462,EYA1
ENSG00000252933,19,1616491,1616594,3,2,310121,-0.8226,0.79463,RNU6-1223P
ENSG00000183560,11,94038758,94040887,18,4,322402,-0.82271,0.79466,FOLR4
ENSG00000248517,4,185910151,185926340,99,14,336351,-0.82274,0.79467,RP11-386B13.4
ENSG00000231316,6,154926750,154927088,61,16,340399,-0.82288,0.79471,RP11-134L4.2
ENSG00000232072,7,46930223,47089276,247,34,337544,-0.82287,0.79471,AC004901.1
ENSG00000197506,9,86890372,86955598,96,19,336330,-0.82298,0.79474,SLC28A3
ENSG00000156463,5,145316142,145461354,152,28,329512,-0.82305,0.79476,SH3RF2
ENSG00000231589,16,62630276,62632353,12,3,356659,-0.82307,0.79477,AC009110.1
ENSG00000226625,9,39154072,39155476,138,31,331919,-0.82313,0.79478,RP11-290L7.2
ENSG00000240666,3,154876159,154901074,7,2,345182,-0.82313,0.79478,MME-AS1
ENSG00000182504,3,101442769,101489406,99,16,310556,-0.82321,0.79481,CEP97
ENSG00000221066,16,70571908,70572001,3,2,354732,-0.82323,0.79481,SNORD111
ENSG00000260755,16,66543340,66543951,4,1,338308,-0.82326,0.79482,RP11-403P17.3
ENSG00000257603,12,114514938,114517707,10,4,326041,-0.8233,0.79483,RP11-100F15.1
ENSG00000200534,6,133138358,133138487,13,5,331655,-0.82337,0.79485,SNORA33
ENSG00000138621,15,75315896,75343067,190,24,331144,-0.82341,0.79486,PPCDC
ENSG00000143207,1,175913967,176176629,124,34,304908,-0.8234,0.79486,RFWD2
ENSG00000250102,4,132301168,132462552,26,6,320386,-0.82347,0.79488,RP11-314N14.1
ENSG00000162552,1,22443798,22469459,71,16,324054,-0.82356,0.79491,WNT4
ENSG00000183475,15,101142739,101191910,309,62,309382,-0.82359,0.79491,ASB7
ENSG00000051341,3,121150274,121265488,457,78,331706,-0.82366,0.79493,POLQ
ENSG00000241525,17,254259,263814,62,15,308622,-0.82364,0.79493,AC108004.3
ENSG00000274996,17,36757302,36758954,91,24,313903,-0.82365,0.79493,NA
ENSG00000279711,11,132934592,132938024,98,12,319085,-0.8238,0.79497,NA
ENSG00000234005,13,99842833,99843245,6,2,261523,-0.82381,0.79498,GAPDHP22
ENSG00000141096,16,68009566,68014732,10,5,342541,-0.82384,0.79499,DPEP3
ENSG00000197256,19,11274943,11308223,55,15,321418,-0.82392,0.79501,KANK2
ENSG00000261135,1,16841140,16842249,3,2,256779,-0.82394,0.79501,RP4-798A10.7
ENSG00000099338,19,38826415,38861583,18,4,311494,-0.82396,0.79502,CATSPERG
ENSG00000228775,7,141404138,141438146,14,3,323568,-0.82411,0.79506,WEE2-AS1
ENSG00000276087,2,24347236,24413305,16,5,337660,-0.82411,0.79506,NA
ENSG00000269765,19,15626153,15627647,8,4,305709,-0.82413,0.79507,CTB-187L3.1
ENSG00000203758,1,158414858,158415804,45,8,335155,-0.82417,0.79508,OR10T1P
ENSG00000207484,15,52176753,52176850,6,2,213072,-0.82418,0.79508,Y_RNA
ENSG00000250062,4,87039065,87141079,92,20,351580,-0.82416,0.79508,RP11-778J15.1
ENSG00000234253,2,50105761,50106501,8,4,339158,-0.82426,0.79511,RPL7P13
ENSG00000243333,5,118642039,118642326,11,3,356193,-0.82439,0.79514,RN7SL174P
ENSG00000211838,14,22955216,22955284,11,5,270573,-0.82445,0.79516,TRAJ52
ENSG00000226776,17,39160733,39161012,25,3,328067,-0.82451,0.79518,KRTAP3-4P
ENSG00000256256,12,26035888,26038788,53,10,310664,-0.82453,0.79518,RP11-443N24.4
ENSG00000212133,2,88683013,88683116,8,3,303342,-0.8247,0.79523,RNU6-1168P
ENSG00000197085,7,34386124,34911194,280,52,327843,-0.82475,0.79524,NPSR1-AS1
ENSG00000243038,14,50519575,50520287,69,16,326535,-0.82474,0.79524,RP11-58E21.1
ENSG00000186676,7,124673507,124675355,74,17,321641,-0.8249,0.79529,EEF1GP1
ENSG00000260082,16,30832389,30833431,61,17,328573,-0.82501,0.79532,RP11-2C24.5
ENSG00000114770,3,183637722,183735803,286,64,338484,-0.8251,0.79534,ABCC5
ENSG00000124440,19,46800303,46846690,217,33,336951,-0.8252,0.79537,HIF3A
ENSG00000233018,1,235260502,235260727,341,63,332557,-0.8252,0.79537,RP4-597N16.1
ENSG00000239840,16,47184043,47184477,4,2,340482,-0.82525,0.79538,RPL23AP72
ENSG00000266346,6,74142707,74142807,1,1,352591,-0.8253,0.7954,AC019205.2
ENSG00000226045,7,130330095,130330464,17,6,266249,-0.82534,0.79541,AC009274.6
ENSG00000197023,11,4910823,4911826,10,4,268577,-0.82536,0.79542,OR51A6P
ENSG00000255537,11,125365110,125369424,14,5,334510,-0.82536,0.79542,AP000708.1
ENSG00000250444,5,114847774,114849391,49,13,342933,-0.8254,0.79543,CCT5P1
ENSG00000229326,2,120456199,120457727,23,2,340003,-0.82546,0.79544,AC069154.4
ENSG00000261938,16,3631182,3633267,10,2,356110,-0.82562,0.79549,RP11-461A8.1
ENSG00000226571,6,139592499,139608444,21,4,334114,-0.82576,0.79553,RP11-445F6.2
ENSG00000213918,16,3692939,3715473,57,15,317868,-0.8258,0.79554,DNASE1
ENSG00000225778,10,11891607,11936699,44,11,330145,-0.8259,0.79557,PROSER2-AS1
ENSG00000239694,5,41951415,41952295,74,15,259928,-0.82592,0.79558,CTD-2156G10.1
ENSG00000144130,2,113479063,113500456,109,25,327879,-0.82599,0.79559,NT5DC4
ENSG00000224970,7,142573589,142590221,40,3,308646,-0.82597,0.79559,RP11-114L10.2
ENSG00000233376,20,43018264,43020177,7,4,333815,-0.82598,0.79559,RP5-881L22.6
ENSG00000240355,7,46516055,46517538,10,3,356130,-0.82604,0.79561,AC004869.3
ENSG00000152439,19,58011283,58029772,81,7,344702,-0.82606,0.79562,ZNF773
ENSG00000254586,11,17716569,17719018,44,12,332904,-0.82615,0.79564,RP11-358H18.3
ENSG00000172164,8,121547985,121825513,42,12,339539,-0.82619,0.79565,SNTB1
ENSG00000206898,2,10436173,10436306,103,19,322344,-0.82629,0.79568,SNORA51
ENSG00000265910,11,47407633,47407733,1,1,357027,-0.82636,0.7957,AC090559.2
ENSG00000201793,13,99857962,99858260,5,2,299317,-0.82638,0.79571,RN7SKP9
ENSG00000112249,6,100956070,101329240,105,35,332897,-0.82653,0.79575,ASCC3
ENSG00000215800,1,242935922,242936405,65,17,340058,-0.82655,0.79575,RSL24D1P4
ENSG00000258380,14,89866339,89875813,16,4,356183,-0.82653,0.79575,RP11-33N16.2
ENSG00000177627,12,48876286,48890295,122,15,318971,-0.82658,0.79576,C12orf54
ENSG00000206631,10,95915396,95915502,103,22,318790,-0.82659,0.79576,RNU6-657P
ENSG00000266083,5,175362212,175362304,31,10,271878,-0.82665,0.79578,AC138965.1
ENSG00000212585,3,74215203,74215290,1,1,356287,-0.82671,0.7958,Y_RNA
ENSG00000233211,13,89630701,89631039,9,2,323591,-0.82671,0.7958,GRPEL2P1
ENSG00000131378,3,16357352,16555213,336,47,330904,-0.82695,0.79587,RFTN1
ENSG00000207619,5,168690605,168690698,12,5,252359,-0.82717,0.79593,MIR585
ENSG00000220008,19,2289783,2292023,32,8,297128,-0.82731,0.79597,LINGO3
ENSG00000223168,16,51705147,51705474,3,2,331358,-0.82734,0.79598,RN7SKP142
ENSG00000240411,5,82073616,82074405,13,7,295179,-0.82735,0.79598,RPL5P16
ENSG00000243274,13,76709067,76709360,13,3,334788,-0.82736,0.79598,RN7SL571P
ENSG00000231152,10,71353797,71354688,9,3,312296,-0.82739,0.79599,MTND2P15
ENSG00000227463,9,86678358,86709492,100,11,319255,-0.82741,0.796,RP11-158D2.2
ENSG00000178397,7,6369040,6388590,66,16,290801,-0.82746,0.79601,FAM220A
ENSG00000223605,4,118171080,118171344,39,11,329776,-0.82744,0.79601,AC107399.1
ENSG00000214736,6,41755400,41757636,6,2,306190,-0.82774,0.79609,TOMM6
ENSG00000228688,6,33071571,33075107,37,7,346950,-0.82778,0.7961,COL11A2P1
ENSG00000259660,15,102291235,102334505,83,16,333127,-0.82783,0.79612,DNM1P47
ENSG00000229519,1,6607965,6608679,11,2,317875,-0.82791,0.79614,RP11-58A11.2
ENSG00000263271,17,79428039,79428963,13,6,287072,-0.82792,0.79614,RP11-1055B8.8
ENSG00000120370,1,170501270,170522587,92,13,317021,-0.82803,0.79617,GORAB
