GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Gene.name
ENSG00000262636,16,11474716,11474975,30,6,355056,-1.5549,0.94001,CTD-3088G3.4
ENSG00000233316,21,39578250,39580738,7,2,356366,-1.5555,0.94009,DSCR10
ENSG00000270835,21,39576235,39578174,7,2,356366,-1.5555,0.94009,AP001425.14
ENSG00000258118,12,31014855,31015113,90,17,307646,-1.5566,0.94022,RP11-77I22.4
ENSG00000200591,1,33105552,33105653,9,2,301915,-1.5567,0.94023,Y_RNA
ENSG00000125618,2,113973574,114036527,53,16,303725,-1.5569,0.94025,PAX8
ENSG00000226172,1,119542967,119544015,77,18,299085,-1.5569,0.94025,RP4-712E4.1
ENSG00000274451,6,155325969,155326452,81,30,307358,-1.5573,0.9403,NA
ENSG00000141314,17,30593195,30651680,56,14,309739,-1.5575,0.94032,RHBDL3
ENSG00000257279,12,117415247,117425142,7,2,347983,-1.5574,0.94032,RP11-231I16.1
ENSG00000225311,6,144632835,144654437,2,1,319553,-1.5576,0.94034,RP1-91J24.3
ENSG00000256189,11,73702328,73703225,4,2,353133,-1.5578,0.94036,RP11-167N4.5
ENSG00000130561,2,234216467,234255701,231,48,329127,-1.5585,0.94045,SAG
ENSG00000207404,5,108227138,108227247,7,4,287251,-1.5587,0.94047,Y_RNA
ENSG00000264546,17,60627087,60629482,2,1,321328,-1.5588,0.94048,RP11-464D20.6
ENSG00000271065,12,51815740,51818395,12,4,349492,-1.5588,0.94048,RP11-607P23.1
ENSG00000147883,9,22002902,22009362,9,5,340379,-1.559,0.9405,CDKN2B
ENSG00000130768,1,28261504,28285668,108,9,308597,-1.5592,0.94053,SMPDL3B
ENSG00000229977,7,143229842,143230257,210,38,319536,-1.5593,0.94054,AC073264.10
ENSG00000249007,1,201980498,201984785,8,3,262956,-1.5593,0.94054,RP11-510N19.5
ENSG00000234859,17,39558668,39581301,17,6,267104,-1.56,0.94061,AC003958.2
ENSG00000270757,2,198365137,198415450,4,1,356906,-1.56,0.94062,HSPE1-MOB4
ENSG00000123472,1,47098409,47134126,33,8,326975,-1.5603,0.94066,ATPAF1
ENSG00000077147,10,98277866,98346809,191,36,306113,-1.5606,0.94069,TM9SF3
ENSG00000240877,7,148822785,148823078,7,2,356892,-1.5613,0.94077,RN7SL521P
ENSG00000241946,3,180307675,180307835,4,2,356357,-1.5612,0.94077,RP11-496B10.1
ENSG00000231202,7,38335364,38335834,11,5,339227,-1.5613,0.94078,TRGVB
ENSG00000205534,16,29538889,29606287,89,25,296068,-1.5615,0.9408,RP11-345J4.8
ENSG00000234001,7,117226261,117226470,1,1,353794,-1.5615,0.9408,AC000111.5
ENSG00000268745,6,41759148,41759215,5,3,296300,-1.5616,0.9408,RP11-298J23.9
ENSG00000265806,9,139725409,139725475,6,3,319745,-1.562,0.94086,MIR4292
ENSG00000256422,11,104316596,104480049,132,20,338624,-1.5623,0.94089,RP11-886D15.1
ENSG00000266448,17,30036587,30036878,24,6,343581,-1.5623,0.94089,RP11-805L22.1
ENSG00000239205,3,164867794,164875850,9,5,283307,-1.5625,0.94092,RP11-747D18.1
ENSG00000251169,5,133842243,133844920,19,10,282370,-1.5629,0.94096,AC005355.2
ENSG00000266943,17,58642101,58643032,3,1,353416,-1.5632,0.941,RP11-15E18.2
ENSG00000102897,16,20911224,20936328,6,4,285190,-1.5633,0.94101,LYRM1
ENSG00000224940,7,127990379,128001739,69,21,322625,-1.5635,0.94103,PRRT4
ENSG00000235525,20,44603888,44604714,6,4,354308,-1.5636,0.94104,FTLP1
ENSG00000249140,5,178999157,178999742,10,3,356413,-1.5636,0.94105,PRDX2P3
ENSG00000271586,7,44640631,44641086,5,2,240558,-1.5636,0.94105,RP11-52M17.1
ENSG00000215221,9,22012154,22012535,10,5,342805,-1.5646,0.94116,UBA52P6
ENSG00000235564,21,25333220,25339588,16,4,307183,-1.5647,0.94117,AP000477.2
ENSG00000251411,4,87834419,87835970,120,22,347326,-1.5647,0.94117,RP11-397E7.4
ENSG00000173769,3,44283378,44373590,259,40,316761,-1.5648,0.94118,TOPAZ1
ENSG00000227729,14,104406763,104408645,70,14,333660,-1.5649,0.9412,RD3L
ENSG00000221963,22,36044442,36064456,45,9,299780,-1.5654,0.94125,APOL6
ENSG00000231915,3,23031314,23033073,164,29,290688,-1.5656,0.94128,SALL4P5
ENSG00000152700,5,133936834,133984961,70,12,289101,-1.5658,0.9413,SAR1B
ENSG00000224016,7,149588280,149606793,348,54,329021,-1.566,0.94132,RP11-728K20.1
ENSG00000238087,1,166535415,166549942,25,7,329656,-1.5661,0.94133,FMO8P
ENSG00000131668,9,96713904,96717654,31,10,330168,-1.5664,0.94137,BARX1
ENSG00000245904,12,92539349,92583436,59,17,331141,-1.5664,0.94137,RP11-796E2.4
ENSG00000221323,12,120151439,120151529,1,1,356071,-1.5666,0.9414,MIR1178
ENSG00000232746,3,12919021,12926710,140,46,310947,-1.567,0.94145,RP11-767C1.1
ENSG00000133246,19,8554940,8567996,18,3,334167,-1.5675,0.9415,PRAM1
ENSG00000222586,15,57258523,57258595,1,1,356017,-1.5675,0.9415,AC010999.1
ENSG00000211950,14,106733144,106733639,6,3,286429,-1.5679,0.94154,IGHV1-24
ENSG00000267459,19,56888406,56889161,12,5,315720,-1.5681,0.94157,AC006116.27
ENSG00000270135,3,169511283,169511754,8,2,211695,-1.5681,0.94157,RP11-362K14.7
ENSG00000265222,17,30836972,30850442,11,5,293718,-1.5682,0.94158,RP11-466A19.8
ENSG00000205559,22,51021455,51022306,10,5,291076,-1.5684,0.9416,CHKB-AS1
ENSG00000013306,17,42396993,42402238,22,9,301912,-1.5685,0.94161,SLC25A39
ENSG00000214548,14,101245747,101327368,115,33,322338,-1.5686,0.94163,MEG3
ENSG00000237248,12,9392599,9395648,18,6,319598,-1.5686,0.94163,LINC00987
ENSG00000227770,2,38458710,38459459,10,4,279686,-1.5687,0.94165,RPL7P12
ENSG00000258137,12,54747445,54891472,6,2,336901,-1.5688,0.94165,RP11-753H16.3
ENSG00000275197,12,25378037,25378599,6,2,355908,-1.5694,0.94172,NA
ENSG00000069011,5,134363425,134370324,79,23,310948,-1.5694,0.94173,PITX1
ENSG00000280707,6,167641788,167650999,364,71,308619,-1.5697,0.94175,NA
ENSG00000222139,15,80956113,80956219,40,9,315787,-1.5697,0.94176,RNU6-380P
ENSG00000060709,12,130880682,131002462,630,93,318919,-1.5698,0.94177,RIMBP2
ENSG00000233882,1,191190289,191197597,7,2,357042,-1.5699,0.94178,RP11-309H21.2
ENSG00000213448,4,138369241,138369655,19,2,325703,-1.5701,0.94181,RPS23P2
ENSG00000256069,12,9381129,9428413,19,8,337233,-1.5702,0.94181,A2MP1
ENSG00000267401,18,57961384,57968351,5,1,285561,-1.5704,0.94184,RP11-396N11.1
ENSG00000212450,7,45829184,45829287,73,13,324364,-1.5705,0.94185,RNU6-241P
ENSG00000224000,1,172876040,172876824,7,3,344047,-1.5707,0.94187,RP3-471M13.2
ENSG00000272866,9,5351796,5352410,3,2,260754,-1.5712,0.94193,RP11-12D24.10
ENSG00000075643,18,33767482,33852120,129,29,324573,-1.5714,0.94195,MOCOS
ENSG00000150787,11,112097088,112104696,39,10,264150,-1.5716,0.94198,PTS
ENSG00000125977,20,32676104,32700138,60,11,319039,-1.5721,0.94204,EIF2S2
ENSG00000161912,6,41068761,41108573,92,18,334811,-1.5728,0.94212,ADCY10P1
ENSG00000229153,7,143104906,143220542,54,18,332918,-1.5728,0.94212,EPHA1-AS1
ENSG00000233319,10,131930034,131930505,15,7,345840,-1.573,0.94214,PPIAP32
ENSG00000144635,3,32567463,32612366,8,5,265252,-1.5731,0.94215,DYNC1LI1
ENSG00000233544,3,24597325,24597950,4,1,269234,-1.5733,0.94218,EIF3KP2
ENSG00000251535,4,330047,330575,14,4,316837,-1.5737,0.94223,RP11-478C6.1
ENSG00000250884,4,9485365,9486349,137,20,322963,-1.574,0.94225,OR7E85P
ENSG00000119403,9,123617930,123657174,58,10,321724,-1.5742,0.94228,PHF19
ENSG00000228142,9,98412436,98478000,8,5,351426,-1.5742,0.94228,RP11-180I4.2
ENSG00000034677,8,101269288,101322555,44,16,312811,-1.5743,0.94229,RNF19A
ENSG00000068724,2,47143296,47303274,1328,140,327254,-1.5744,0.9423,TTC7A
ENSG00000270124,16,85613615,85617177,452,81,311267,-1.575,0.94237,RP11-118F19.1
ENSG00000231652,6,74403626,74405854,7,3,293505,-1.5751,0.94238,RP11-553A21.3
ENSG00000244056,15,84948770,84949050,15,8,268373,-1.5752,0.94239,RN7SL417P
ENSG00000233676,21,21760646,21761157,35,12,345598,-1.5752,0.9424,FDPSP6
ENSG00000179055,9,107456703,107457743,11,3,356645,-1.5754,0.94241,OR13D1
ENSG00000249770,4,156373678,156374196,8,3,162364,-1.5753,0.94241,MTND6P17
ENSG00000281365,20,47099554,47100660,89,26,336121,-1.5755,0.94243,NA
ENSG00000177981,12,48541571,48551378,25,6,328529,-1.5768,0.94258,ASB8
ENSG00000211865,14,22988947,22989009,9,5,348096,-1.5769,0.94259,TRAJ24
ENSG00000142871,1,86046444,86049645,58,17,329883,-1.5772,0.94263,CYR61
ENSG00000260889,16,46876544,46878530,4,2,321699,-1.5774,0.94264,CKBP1
ENSG00000233578,20,5529486,5530127,8,3,347449,-1.5774,0.94265,RP5-1022P6.3
ENSG00000122304,16,11369496,11370337,20,7,305969,-1.5775,0.94266,PRM2
ENSG00000255454,11,25652266,25652587,24,6,337211,-1.5775,0.94266,RP11-46P12.1
ENSG00000219027,16,1527831,1528584,19,4,333272,-1.5781,0.94273,RPS3AP2
ENSG00000271044,15,85483735,85484364,14,4,355148,-1.5782,0.94274,RP11-255M6.1
ENSG00000267287,18,77336460,77349010,38,11,307331,-1.5785,0.94277,RP11-567M16.1
ENSG00000276707,17,35297346,35300755,7,3,308761,-1.5785,0.94277,NA
ENSG00000153404,5,92266,190087,931,59,315352,-1.5786,0.94279,PLEKHG4B
ENSG00000251983,5,61442492,61442773,5,2,357022,-1.5787,0.94279,RN7SKP157
ENSG00000258857,14,50863731,50865063,15,5,354015,-1.5789,0.94282,RP11-247L20.3
ENSG00000266522,18,15003974,15006351,7,3,286884,-1.5789,0.94282,RP11-805F19.4
ENSG00000105058,19,16296191,16302857,168,25,341951,-1.5794,0.94287,FAM32A
ENSG00000259404,15,84748920,84795356,376,57,322365,-1.5793,0.94287,EFTUD1P1
ENSG00000249099,5,26382628,26399928,13,2,296522,-1.5798,0.94292,RP11-351N6.1
ENSG00000268442,19,24345172,24346227,7,3,291444,-1.5799,0.94293,HAVCR1P1
ENSG00000199400,2,230922945,230923040,21,3,354062,-1.58,0.94294,RNY4P19
ENSG00000231503,12,9392582,9392927,15,6,312063,-1.5799,0.94294,PTMAP4
ENSG00000280087,19,45412632,45418225,18,6,347255,-1.58,0.94294,NA
ENSG00000227279,18,25534483,25543651,6,2,355288,-1.58,0.94295,AC015933.2
ENSG00000177694,3,174577070,175528340,52,19,324657,-1.5803,0.94298,NAALADL2
ENSG00000264985,17,71509751,71517546,126,32,328159,-1.5807,0.94303,RP11-449L23.2
ENSG00000237349,1,109529585,109529867,6,4,255743,-1.581,0.94306,RP5-1065J22.2
ENSG00000277096,4,43390174,43390454,14,6,344428,-1.5812,0.94309,NA
ENSG00000251226,11,134605490,134633704,71,24,307115,-1.5822,0.94319,RP11-469N6.1
ENSG00000176014,18,12308058,12337224,65,12,328458,-1.5822,0.9432,TUBB6
ENSG00000116198,1,3728645,3773778,324,59,315240,-1.5823,0.94321,CEP104
ENSG00000099910,22,20795806,20850170,8,4,294847,-1.5828,0.94326,KLHL22
ENSG00000089050,20,18467184,18477887,15,6,297792,-1.583,0.94329,RBBP9
ENSG00000227249,7,126151189,126152933,11,3,356500,-1.583,0.94329,AC000374.1
ENSG00000278754,9,15524574,15524705,10,3,350175,-1.5831,0.9433,NA
ENSG00000280377,15,90493992,90494577,7,1,294497,-1.5831,0.9433,NA
ENSG00000198183,20,31823801,31831117,28,5,335010,-1.5832,0.94331,BPIFA1
ENSG00000201021,20,42034113,42034218,50,12,341389,-1.5835,0.94335,RNU6-743P
ENSG00000225683,6,163586446,163613034,82,19,332533,-1.5836,0.94335,AL078585.1
ENSG00000265390,19,8454174,8454264,9,3,351159,-1.5836,0.94336,MIR4999
ENSG00000255825,12,699799,700435,120,32,331416,-1.5837,0.94337,RP5-1154L15.1
ENSG00000100722,14,89029253,89093940,36,12,331428,-1.584,0.9434,ZC3H14
ENSG00000175730,20,31277982,31278617,6,3,352424,-1.584,0.9434,BAK1P1
ENSG00000211814,14,22689792,22690371,20,9,289562,-1.5841,0.94342,TRAV35
ENSG00000139626,12,53585102,53601091,118,20,326734,-1.5842,0.94343,ITGB7
ENSG00000265282,17,61507829,61509572,3,2,332549,-1.5843,0.94344,RP11-269G24.4
ENSG00000170356,7,143947138,143950050,214,34,334454,-1.5845,0.94346,OR2A20P
ENSG00000256632,12,133264635,133291498,4,2,354883,-1.585,0.94352,RP13-672B3.2
ENSG00000123349,12,53689075,53693234,32,11,300375,-1.5852,0.94354,PFDN5
ENSG00000263981,4,88221647,88221735,13,5,323484,-1.5855,0.94357,MIR5705
ENSG00000239257,6,29694446,29694916,28,6,352626,-1.586,0.94364,RPL23AP1
ENSG00000275361,22,22442336,22442497,5,3,317807,-1.5861,0.94364,NA
ENSG00000279687,21,45593987,45608568,220,55,251115,-1.5861,0.94365,NA
ENSG00000173679,9,125423845,125424927,6,3,320891,-1.5864,0.94368,OR1L1
ENSG00000273219,7,135389285,135389589,12,4,302921,-1.5869,0.94373,RP11-644N4.1
ENSG00000169252,5,148204808,148208250,53,10,347194,-1.5871,0.94375,ADRB2
ENSG00000224055,15,44355709,44356511,3,2,353506,-1.5872,0.94377,GAPDHP55
ENSG00000224347,13,78173890,78180686,9,4,291744,-1.5878,0.94383,SCEL-AS1
ENSG00000271266,3,72933385,72933830,4,1,279328,-1.5878,0.94383,RP11-728B21.3
ENSG00000265794,17,30651450,30687719,2,1,209531,-1.5882,0.94388,RP11-227G15.3
ENSG00000258484,15,69222839,69239150,18,9,243823,-1.5883,0.94389,SPESP1
ENSG00000229671,11,1923877,1929145,6,2,308945,-1.5884,0.9439,LINC01150
ENSG00000265541,17,26743940,26744510,5,3,340195,-1.5889,0.94396,H3F3BP2
ENSG00000178372,10,5540660,5541518,7,3,353037,-1.5891,0.94398,CALML5
ENSG00000272746,18,13526077,13526687,2,1,289447,-1.5891,0.94398,RP11-53B2.6
ENSG00000127780,17,3336164,3337135,10,4,348069,-1.5892,0.94399,OR1E2
ENSG00000207945,22,38240279,38240378,1,1,288959,-1.5893,0.944,MIR658
ENSG00000226114,2,87161585,87161945,116,24,338822,-1.5894,0.94402,AC111200.8
ENSG00000112033,6,35310335,35395968,388,57,305642,-1.5901,0.9441,PPARD
ENSG00000163155,1,151132224,151138424,1,1,286429,-1.5902,0.9441,LYSMD1
ENSG00000223917,2,96152228,96154375,2,1,323524,-1.5903,0.94411,AC009237.2
ENSG00000224707,6,20438052,20440409,5,2,284214,-1.5904,0.94412,E2F3-IT1
ENSG00000148468,10,15253642,15413058,194,47,324867,-1.5908,0.94418,FAM171A1
ENSG00000164830,8,107371704,107764922,428,70,320482,-1.5908,0.94418,OXR1
ENSG00000168454,18,9885723,9889272,98,24,337922,-1.5912,0.94421,TXNDC2
ENSG00000140600,15,84115980,84287495,388,70,329112,-1.5913,0.94423,SH3GL3
ENSG00000164880,7,1509913,1544003,503,64,309781,-1.5916,0.94427,INTS1
ENSG00000147439,8,22477931,22526661,133,34,298853,-1.592,0.94431,BIN3
ENSG00000200890,2,81723338,81723451,4,2,285439,-1.5921,0.94431,RNA5SP99
ENSG00000231848,2,45223552,45224012,54,16,344769,-1.5933,0.94446,AC012354.8
ENSG00000181790,8,143530791,143626370,752,82,309731,-1.5934,0.94447,BAI1
ENSG00000139946,14,56585093,56768244,159,24,340979,-1.5935,0.94448,PELI2
ENSG00000279848,22,27439963,27441277,20,6,334712,-1.5937,0.9445,NA
ENSG00000201012,6,135795642,135795747,5,3,324176,-1.5939,0.94452,Y_RNA
ENSG00000207732,4,20529898,20530007,5,3,340572,-1.594,0.94453,MIR218-1
ENSG00000250497,4,13779001,13783781,292,27,322982,-1.5944,0.94458,AC007126.1
ENSG00000261129,4,145427052,145430153,13,4,349924,-1.5946,0.9446,RP11-361D14.2
ENSG00000254227,8,127011238,127013245,8,5,319761,-1.5948,0.94462,RP11-622O11.4
ENSG00000172915,13,35516424,36246873,605,106,324609,-1.5949,0.94464,NBEA
ENSG00000213123,3,196018090,196045159,12,4,332171,-1.5951,0.94466,TCTEX1D2
ENSG00000272741,3,195975101,196045093,12,4,332171,-1.5951,0.94466,RP11-447L10.1
ENSG00000149313,11,105948216,105969437,165,20,341620,-1.5953,0.94468,AASDHPPT
ENSG00000261520,18,4264602,4295405,14,5,320658,-1.596,0.94475,DLGAP1-AS5
ENSG00000233083,2,52856881,52857216,14,4,325794,-1.5964,0.9448,FTH1P6
ENSG00000233551,9,16775571,16775843,9,3,347030,-1.5974,0.94491,RP11-335H2.2
ENSG00000277099,1,242223792,242225897,11,4,345372,-1.5974,0.94491,NA
ENSG00000183571,15,99511459,99551024,162,37,300708,-1.5975,0.94493,PGPEP1L
ENSG00000254207,8,675188,675877,20,6,325073,-1.5978,0.94496,RP11-43A14.1
ENSG00000113240,5,178029665,178054115,201,23,326729,-1.598,0.94498,CLK4
ENSG00000268217,5,72894203,72896845,170,22,341531,-1.598,0.94498,AC008387.1
ENSG00000242764,1,92867948,92868242,5,2,286058,-1.5982,0.945,RN7SL824P
ENSG00000172331,7,134331560,134364565,52,18,305854,-1.5984,0.94502,BPGM
ENSG00000262228,17,666805,668559,21,8,304723,-1.5983,0.94502,RP11-676J12.4
ENSG00000231005,20,55903602,55903752,5,2,272576,-1.5987,0.94505,RP3-481F12.1
ENSG00000234907,9,135837898,135838054,13,5,327907,-1.5989,0.94508,RP11-415H23.4
ENSG00000259309,15,70113095,70115195,8,4,344209,-1.5991,0.9451,RP11-19J5.2
ENSG00000204929,2,65663845,66311773,100,32,326892,-1.5992,0.94511,AC074391.1
ENSG00000125900,20,1514897,1539489,81,11,342506,-1.5997,0.94516,SIRPD
ENSG00000218502,13,99867626,99868012,7,3,356352,-1.5997,0.94517,H2AFZP3
ENSG00000251929,14,50368568,50368668,1,1,286429,-1.6,0.9452,RNU6-189P
ENSG00000004766,7,92861653,92990433,22,12,320473,-1.6001,0.94521,CCDC132
ENSG00000122873,10,60028818,60049346,104,8,335111,-1.6002,0.94523,CISD1
ENSG00000223078,21,24654058,24654231,7,3,343800,-1.6004,0.94525,RNU2-55P
ENSG00000255431,11,58111210,58112137,16,3,356495,-1.6008,0.94529,OR5B19P
ENSG00000241098,3,182164758,182204152,80,33,312503,-1.6009,0.9453,RP11-139K4.1
ENSG00000259833,16,71114769,71127570,1,1,62295,-1.6009,0.9453,RP11-23E19.1
ENSG00000228034,2,71030289,71030558,8,3,310232,-1.6009,0.94531,HMGN2P21
ENSG00000267773,18,11644335,11644823,288,58,329336,-1.601,0.94531,RP11-677O4.4
ENSG00000231952,7,32852369,32878182,105,28,317595,-1.6012,0.94533,DPY19L1P2
ENSG00000260991,16,1330162,1330545,17,5,292731,-1.6016,0.94538,RP11-616M22.9
ENSG00000199664,10,79536709,79536813,12,5,264814,-1.6018,0.9454,RNU6-1266P
ENSG00000162407,1,56960419,57045241,55,16,307661,-1.6022,0.94545,PPAP2B
ENSG00000271488,6,133085799,133086597,12,3,349092,-1.6024,0.94546,RP1-55C23.8
ENSG00000277997,2,307683,309424,6,3,234098,-1.6029,0.94552,NA
ENSG00000259529,14,24620427,24636611,5,3,240586,-1.6032,0.94556,RP11-468E2.4
ENSG00000230023,1,24526730,24538183,329,55,332095,-1.6034,0.94557,RP11-10N16.2
ENSG00000159495,15,43568478,43594453,12,5,305201,-1.6035,0.94559,TGM7
ENSG00000234279,2,239628965,239649421,11,3,354628,-1.6037,0.94561,AC113618.1
ENSG00000201466,18,12760716,12760817,22,9,299630,-1.604,0.94564,Y_RNA
ENSG00000215156,5,34190161,34193758,273,43,322360,-1.6039,0.94564,RP11-1023L17.2
ENSG00000264373,17,30761958,30762047,20,6,338271,-1.6039,0.94564,RP11-227G15.6
ENSG00000232114,2,38996407,38997266,14,3,345362,-1.6047,0.94572,AC018693.5
ENSG00000253541,8,57389385,57390546,63,16,302222,-1.6047,0.94572,SEPT10P1
ENSG00000270415,13,81689001,81689430,4,2,265927,-1.6048,0.94573,DPPA3P3
ENSG00000249921,5,108119799,108121253,6,1,356658,-1.6059,0.94585,CTC-329H14.1
ENSG00000198618,21,20230097,20230594,25,6,337119,-1.6064,0.94591,PPIAP22
ENSG00000212594,12,103985890,103986021,4,2,210048,-1.6064,0.94591,U8
ENSG00000228168,3,39376470,39377430,10,3,348414,-1.6066,0.94593,HNRNPA1P21
ENSG00000240863,16,58233474,58233740,8,3,348127,-1.6066,0.94593,RN7SL645P
ENSG00000206886,6,82473741,82473873,6,3,342964,-1.6069,0.94596,SNORA70
ENSG00000219702,6,82473928,82474220,6,3,342964,-1.6069,0.94596,RP5-991C6.2
ENSG00000239184,8,69607878,69608014,124,31,332337,-1.6072,0.946,RNA5SP269
ENSG00000253510,8,5363590,5366648,16,8,323724,-1.6074,0.94602,RP5-991O23.1
ENSG00000200448,22,43158866,43158965,23,5,312919,-1.608,0.94608,Y_RNA
ENSG00000226318,10,69720459,69721221,4,2,323120,-1.608,0.94608,RP11-474D14.2
ENSG00000272606,2,55845044,55845508,14,5,330244,-1.6082,0.94611,RP11-554J4.1
ENSG00000237754,7,67706624,67707254,23,3,318922,-1.6086,0.94615,RP11-521C10.1
ENSG00000113763,5,176237478,176307896,68,20,300512,-1.6089,0.94618,UNC5A
ENSG00000218890,6,66803324,66804802,19,4,351385,-1.6092,0.94622,NUFIP1P
ENSG00000158516,7,129906667,129929638,58,13,339920,-1.6093,0.94623,CPA2
ENSG00000263958,18,70535623,70548634,17,10,306629,-1.6097,0.94627,RP11-676J15.1
ENSG00000144962,3,172607148,172859058,21,6,332982,-1.6098,0.94628,SPATA16
ENSG00000147604,8,74202519,74208024,12,6,350997,-1.6101,0.94631,RPL7
ENSG00000268685,19,22545391,22545627,77,17,333480,-1.6101,0.94631,CTB-31C7.3
ENSG00000201608,1,160362558,160362699,6,2,297375,-1.6102,0.94633,RNU4-42P
ENSG00000258729,14,96741383,96743060,8,2,312319,-1.6107,0.94637,DKFZP434O1614
ENSG00000211812,14,22670477,22671262,9,3,349813,-1.6107,0.94638,TRAV26-2
ENSG00000214559,4,99172839,99182781,5,3,202380,-1.6107,0.94638,RP11-323J4.1
ENSG00000103051,16,70514472,70557468,47,16,309733,-1.6108,0.94639,COG4
ENSG00000183044,16,8768422,8878432,498,87,310582,-1.6109,0.9464,ABAT
ENSG00000228694,10,36723638,36724102,30,11,294442,-1.6109,0.9464,MTND4P18
ENSG00000131149,16,85645015,85709810,396,93,307779,-1.611,0.94641,GSE1
ENSG00000205054,2,45392009,45550434,69,28,312697,-1.6112,0.94644,LINC01121
ENSG00000148835,10,105127724,105148822,7,3,354787,-1.6115,0.94646,TAF5
ENSG00000228925,2,47126414,47135817,29,8,339634,-1.6124,0.94656,AC016722.4
ENSG00000171217,6,155585147,155597682,16,4,317976,-1.6125,0.94657,CLDN20
ENSG00000239880,3,180040895,180042847,13,4,344655,-1.6126,0.94659,RP11-420J11.1
ENSG00000010438,9,33750464,33799229,17,7,314240,-1.6129,0.94661,PRSS3
ENSG00000162817,1,220863187,220872499,30,14,312096,-1.6136,0.94669,C1orf115
ENSG00000265439,7,152435527,152435815,194,40,334985,-1.6136,0.9467,RN7SL811P
ENSG00000229175,13,80446721,80492079,15,7,323370,-1.6139,0.94672,LINC00382
ENSG00000261557,16,27144804,27146500,22,7,345818,-1.6139,0.94672,EEF1A1P38
ENSG00000171643,5,76145826,76217475,20,5,321845,-1.614,0.94673,S100Z
ENSG00000115561,2,86730554,86790602,133,24,311129,-1.614,0.94674,CHMP3
ENSG00000225849,20,45092358,45105871,13,4,322353,-1.6141,0.94675,MKRN7P
ENSG00000233990,10,7875581,7875920,12,6,350404,-1.6141,0.94675,RP11-401E9.3
ENSG00000248461,5,38148582,38153817,82,19,340385,-1.6141,0.94675,CTD-2207A17.1
ENSG00000224613,1,103960701,104068105,59,7,331000,-1.6142,0.94676,RP11-153F1.1
ENSG00000225563,20,52416362,52417857,16,5,344428,-1.6143,0.94677,AC006076.1
ENSG00000256512,12,27951574,27953641,6,3,244059,-1.6143,0.94677,RP11-860B13.3
ENSG00000139687,13,48877911,49056122,355,58,331939,-1.6145,0.94679,RB1
ENSG00000235454,7,53929926,53931032,15,5,318416,-1.6148,0.94682,RP11-678B3.2
ENSG00000158987,5,130759614,130970929,257,19,323304,-1.615,0.94685,RAPGEF6
ENSG00000254178,8,25691645,25697651,3,1,356564,-1.6157,0.94692,RP11-299D14.2
ENSG00000259185,15,52201099,52201839,4,1,282925,-1.6157,0.94692,RP11-56B16.4
ENSG00000228615,2,112500163,112502239,6,3,207682,-1.6158,0.94693,AC093166.3
ENSG00000213171,1,151772740,151778630,8,3,308785,-1.6159,0.94694,LINGO4
ENSG00000261211,6,6680542,6683866,284,53,320267,-1.6161,0.94697,RP1-80N2.3
ENSG00000257259,12,58959743,59175529,59,18,326443,-1.6166,0.94701,RP11-767I20.1
ENSG00000241870,5,180492086,180492677,31,6,314616,-1.6167,0.94703,CTB-14A14.1
ENSG00000279438,11,90827043,90827428,17,4,356823,-1.6169,0.94705,NA
ENSG00000054179,9,139942550,139948497,15,6,281355,-1.6172,0.94709,ENTPD2
ENSG00000169679,2,111395275,111435691,68,30,270533,-1.6173,0.94709,BUB1
ENSG00000241057,7,44001189,44012922,6,3,296048,-1.6175,0.94711,AC004985.12
ENSG00000166477,15,52230222,52264003,34,11,309737,-1.6175,0.94712,LEO1
